510100	成都	510000	四川	520100	贵阳	520000	贵州	0.019
510100	成都	510000	四川	442000	中山	440000	广东	0.019
510100	成都	510000	四川	441800	清远	440000	广东	0.018
510100	成都	510000	四川	410100	郑州	410000	河南	0.018
510100	成都	510000	四川	511300	南充	510000	四川	0.017
510100	成都	510000	四川	141100	吕梁	140000	山西	0.017
510100	成都	510000	四川	630100	西宁	630000	青海	0.017
510100	成都	510000	四川	150700	呼伦贝尔	150000	内蒙古	0.016
510100	成都	510000	四川	430100	长沙	430000	湖南	0.015
510100	成都	510000	四川	320500	苏州	320000	江苏	0.015
510100	成都	510000	四川	542300	日喀则	540000	西藏	0.015
510100	成都	510000	四川	130100	石家庄	130000	河北	0.015
510100	成都	510000	四川	130300	秦皇岛	130000	河北	0.014
510100	成都	510000	四川	410300	洛阳	410000	河南	0.014
510100	成都	510000	四川	152500	锡林郭勒	150000	内蒙古	0.013
510100	成都	510000	四川	610100	西安	610000	陕西	0.013
510100	成都	510000	四川	331100	丽水	330000	浙江	0.012
510100	成都	510000	四川	431200	怀化	430000	湖南	0.011
510100	成都	510000	四川	350600	漳州	350000	福建	0.011
510100	成都	510000	四川	320400	常州	320000	江苏	0.010
510100	成都	510000	四川	330700	金华	330000	浙江	0.010
510500	泸州	510000	四川	530600	昭通	530000	云南	1.000
510500	泸州	510000	四川	510100	成都	510000	四川	0.517
510500	泸州	510000	四川	500000	重庆	500000	重庆	0.331
510500	泸州	510000	四川	511500	宜宾	510000	四川	0.173
510500	泸州	510000	四川	511100	乐山	510000	四川	0.102
510500	泸州	510000	四川	520300	遵义	520000	贵州	0.091
510500	泸州	510000	四川	510300	自贡	510000	四川	0.062
510500	泸州	510000	四川	440100	广州	440000	广东	0.022
510500	泸州	510000	四川	513200	阿坝	510000	四川	0.021
510500	泸州	510000	四川	511800	雅安	510000	四川	0.017
510500	泸州	510000	四川	513400	凉山	510000	四川	0.016
510500	泸州	510000	四川	460200	三亚	460000	海南	0.014
510500	泸州	510000	四川	510800	广元	510000	四川	0.014
510500	泸州	510000	四川	532900	大理	530000	云南	0.012
510500	泸州	510000	四川	632100	海东	630000	青海	0.011
510500	泸州	510000	四川	440300	深圳	440000	广东	0.011
510500	泸州	510000	四川	511400	眉山	510000	四川	0.010
510500	泸州	510000	四川	210700	锦州	210000	辽宁	0.010
340300	蚌埠	340000	安徽	340200	芜湖	340000	安徽	1.000
340300	蚌埠	340000	安徽	320800	淮安	320000	江苏	0.789
340300	蚌埠	340000	安徽	320300	徐州	320000	江苏	0.355
340300	蚌埠	340000	安徽	340100	合肥	340000	安徽	0.248
340300	蚌埠	340000	安徽	310000	上海	310000	上海	0.187
340300	蚌埠	340000	安徽	320100	南京	320000	江苏	0.149
340300	蚌埠	340000	安徽	320400	常州	320000	江苏	0.129
340300	蚌埠	340000	安徽	341200	阜阳	340000	安徽	0.124
340300	蚌埠	340000	安徽	320500	苏州	320000	江苏	0.061
340300	蚌埠	340000	安徽	341300	宿州	340000	安徽	0.049
